TimeGenerated,ActionType,RemoteIP,RemotePort,RemoteUrl,Protocol,InitiatingProcessAccountName,InitiatingProcessFileName
"Sep 2, 2026 2:39:10 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:10 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:12 PM",NetworkSignatureInspected,111.53.72.251,61481,,,,
"Sep 2, 2026 2:39:10 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:28 PM",NetworkSignatureInspected,111.53.72.251,62837,,,,
"Sep 2, 2026 2:39:20 PM",NetworkSignatureInspected,111.53.72.251,62000,,,,
"Sep 2, 2026 2:39:10 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:22 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:22 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:26 PM",NetworkSignatureInspected,111.53.72.251,62559,,,,
"Sep 2, 2026 2:39:48 PM",NetworkSignatureInspected,111.53.72.251,64464,,,,
"Sep 2, 2026 2:39:34 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:36 PM",NetworkSignatureInspected,111.53.72.251,63354,,,,
"Sep 2, 2026 2:39:32 PM",NetworkSignatureInspected,111.53.72.251,63098,,,,
"Sep 2, 2026 2:39:44 PM",NetworkSignatureInspected,111.53.72.251,64203,,,,
"Sep 2, 2026 2:39:34 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:52 PM",NetworkSignatureInspected,111.53.72.251,64732,,,,
"Sep 2, 2026 2:39:44 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:42 PM",NetworkSignatureInspected,111.53.72.251,63910,,,,
"Sep 2, 2026 2:39:54 PM",NetworkSignatureInspected,111.53.72.251,64997,,,,
"Sep 2, 2026 2:39:34 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:38 PM",NetworkSignatureInspected,111.53.72.251,63616,,,,
"Sep 2, 2026 2:39:44 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:22 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:39:58 PM",NetworkSignatureInspected,111.53.72.251,65292,,,,
"Sep 2, 2026 2:39:56 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:02 PM",NetworkSignatureInspected,111.53.72.251,49185,,,,
"Sep 2, 2026 2:39:56 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:04 PM",NetworkSignatureInspected,111.53.72.251,49449,,,,
"Sep 2, 2026 2:40:06 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:06 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:06 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:10 PM",NetworkSignatureInspected,111.53.72.251,50000,,,,
"Sep 2, 2026 2:40:14 PM",NetworkSignatureInspected,111.53.72.251,50268,,,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:26 PM",NetworkSignatureInspected,111.53.72.251,51343,,,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:16 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:24 PM",NetworkSignatureInspected,111.53.72.251,51075,,,,
"Sep 2, 2026 2:40:18 PM",NetworkSignatureInspected,111.53.72.251,50544,,,,
"Sep 2, 2026 2:40:08 PM",NetworkSignatureInspected,111.53.72.251,49723,,,,
"Sep 2, 2026 2:40:26 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:30 PM",NetworkSignatureInspected,111.53.72.251,51611,,,,
"Sep 2, 2026 2:40:26 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:20 PM",NetworkSignatureInspected,111.53.72.251,50801,,,,
"Sep 2, 2026 2:40:34 PM",NetworkSignatureInspected,111.53.72.251,51883,,,,
"Sep 2, 2026 2:40:36 PM",NetworkSignatureInspected,111.53.72.251,52163,,,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:40 PM",NetworkSignatureInspected,111.53.72.251,52425,,,,
"Sep 2, 2026 2:40:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:40:44 PM",NetworkSignatureInspected,111.53.72.251,52688,,,,
"Sep 2, 2026 2:46:51 PM",ConnectionAcknowledged,20.42.65.85,443,,TcpV4,,
"Sep 2, 2026 2:46:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:46:57 PM",NetworkSignatureInspected,111.53.72.251,51664,,,,
"Sep 2, 2026 2:46:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:46:53 PM",NetworkSignatureInspected,111.53.72.251,51400,,,,
"Sep 2, 2026 2:46:59 PM",NetworkSignatureInspected,111.53.72.251,51936,,,,
"Sep 2, 2026 2:47:03 PM",NetworkSignatureInspected,111.53.72.251,52211,,,,
"Sep 2, 2026 2:47:05 PM",NetworkSignatureInspected,111.53.72.251,52486,,,,
"Sep 2, 2026 2:47:13 PM",NetworkSignatureInspected,111.53.72.251,53022,,,,
"Sep 2, 2026 2:47:11 PM",NetworkSignatureInspected,111.53.72.251,52756,,,,
"Sep 2, 2026 2:47:07 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:15 PM",NetworkSignatureInspected,111.53.72.251,53291,,,,
"Sep 2, 2026 2:47:15 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:19 PM",NetworkSignatureInspected,111.53.72.251,53563,,,,
"Sep 2, 2026 2:47:23 PM",NetworkSignatureInspected,111.53.72.251,53829,,,,
"Sep 2, 2026 2:47:15 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:23 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:25 PM",NetworkSignatureInspected,111.53.72.251,54104,,,,
"Sep 2, 2026 2:47:23 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:29 PM",NetworkSignatureInspected,111.53.72.251,54374,,,,
"Sep 2, 2026 2:47:37 PM",NetworkSignatureInspected,111.53.72.251,55220,,,,
"Sep 2, 2026 2:47:31 PM",NetworkSignatureInspected,111.53.72.251,54672,,,,
"Sep 2, 2026 2:47:35 PM",NetworkSignatureInspected,111.53.72.251,54960,,,,
"Sep 2, 2026 2:47:33 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:41 PM",NetworkSignatureInspected,111.53.72.251,55497,,,,
"Sep 2, 2026 2:47:41 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:41 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NetworkSignatureInspected,111.53.72.251,55767,,,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:49 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:47 PM",NetworkSignatureInspected,111.53.72.251,56058,,,,
"Sep 2, 2026 2:47:51 PM",NetworkSignatureInspected,111.53.72.251,56328,,,,
"Sep 2, 2026 2:47:49 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:55 PM",NetworkSignatureInspected,111.53.72.251,56599,,,,
"Sep 2, 2026 2:47:57 PM",NetworkSignatureInspected,111.53.72.251,56863,,,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:47:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:01 PM",NetworkSignatureInspected,111.53.72.251,57139,,,,
"Sep 2, 2026 2:48:08 PM",NetworkSignatureInspected,111.53.72.251,57701,,,,
"Sep 2, 2026 2:48:04 PM",NetworkSignatureInspected,111.53.72.251,57401,,,,
"Sep 2, 2026 2:48:08 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:08 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:08 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:12 PM",NetworkSignatureInspected,111.53.72.251,57972,,,,
"Sep 2, 2026 2:48:12 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 2:48:14 PM",NetworkSignatureInspected,111.53.72.251,58251,,,,
"Sep 2, 2026 2:48:18 PM",NetworkSignatureInspected,111.53.72.251,58518,,,,
"Sep 2, 2026 2:48:12 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:22 PM",NetworkSignatureInspected,111.53.72.251,58791,,,,
"Sep 2, 2026 2:48:20 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:24 PM",NetworkSignatureInspected,111.53.72.251,59087,,,,
"Sep 2, 2026 2:48:30 PM",NetworkSignatureInspected,111.53.72.251,59630,,,,
"Sep 2, 2026 2:48:28 PM",NetworkSignatureInspected,111.53.72.251,59354,,,,
"Sep 2, 2026 2:48:28 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:34 PM",NetworkSignatureInspected,111.53.72.251,59900,,,,
"Sep 2, 2026 2:48:40 PM",NetworkSignatureInspected,111.53.72.251,60448,,,,
"Sep 2, 2026 2:48:38 PM",NetworkSignatureInspected,111.53.72.251,60182,,,,
"Sep 2, 2026 2:48:34 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:44 PM",NetworkSignatureInspected,111.53.72.251,60718,,,,
"Sep 2, 2026 2:48:50 PM",NetworkSignatureInspected,111.53.72.251,61253,,,,
"Sep 2, 2026 2:48:44 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:46 PM",NetworkSignatureInspected,111.53.72.251,60980,,,,
"Sep 2, 2026 2:48:44 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:50 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 2:48:50 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:03 PM",NetworkSignatureInspected,111.53.72.251,54870,,,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:05 PM",NetworkSignatureInspected,111.53.72.251,55133,,,,
"Sep 2, 2026 3:05:11 PM",NetworkSignatureInspected,111.53.72.251,55420,,,,
"Sep 2, 2026 3:05:09 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:13 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:15 PM",NetworkSignatureInspected,111.53.72.251,55683,,,,
"Sep 2, 2026 3:05:21 PM",NetworkSignatureInspected,111.53.72.251,56217,,,,
"Sep 2, 2026 3:05:09 PM",NetworkSignatureInspected,111.53.72.251,55153,,,,
"Sep 2, 2026 3:05:25 PM",NetworkSignatureInspected,111.53.72.251,56236,,,,
"Sep 2, 2026 3:05:17 PM",NetworkSignatureInspected,111.53.72.251,55946,,,,
"Sep 2, 2026 3:05:29 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:27 PM",NetworkSignatureInspected,111.53.72.251,56504,,,,
"Sep 2, 2026 3:05:31 PM",NetworkSignatureInspected,111.53.72.251,56770,,,,
"Sep 2, 2026 3:05:37 PM",NetworkSignatureInspected,111.53.72.251,57297,,,,
"Sep 2, 2026 3:05:43 PM",NetworkSignatureInspected,111.53.72.251,57597,,,,
"Sep 2, 2026 3:05:25 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:35 PM",NetworkSignatureInspected,111.53.72.251,57035,,,,
"Sep 2, 2026 3:05:41 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:41 PM",NetworkSignatureInspected,111.53.72.251,57328,,,,
"Sep 2, 2026 3:05:49 PM",NetworkSignatureInspected,111.53.72.251,58120,,,,
"Sep 2, 2026 3:05:47 PM",NetworkSignatureInspected,111.53.72.251,57852,,,,
"Sep 2, 2026 3:05:57 PM",NetworkSignatureInspected,111.53.72.251,58414,,,,
"Sep 2, 2026 3:05:53 PM",NetworkSignatureInspected,111.53.72.251,58391,,,,
"Sep 2, 2026 3:05:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:57 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:59 PM",NetworkSignatureInspected,111.53.72.251,58682,,,,
"Sep 2, 2026 3:05:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:05:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:13 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:05 PM",NetworkSignatureInspected,111.53.72.251,59208,,,,
"Sep 2, 2026 3:06:03 PM",NetworkSignatureInspected,111.53.72.251,58944,,,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:17 PM",NetworkSignatureInspected,111.53.72.251,59767,,,,
"Sep 2, 2026 3:06:09 PM",NetworkSignatureInspected,111.53.72.251,59479,,,,
"Sep 2, 2026 3:06:33 PM",NetworkSignatureInspected,111.53.72.251,60852,,,,
"Sep 2, 2026 3:05:59 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:19 PM",NetworkSignatureInspected,111.53.72.251,60027,,,,
"Sep 2, 2026 3:06:31 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:17 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:25 PM",NetworkSignatureInspected,111.53.72.251,60567,,,,
"Sep 2, 2026 3:06:23 PM",NetworkSignatureInspected,111.53.72.251,60300,,,,
"Sep 2, 2026 3:06:28 PM",NetworkSignatureInspected,111.53.72.251,60585,,,,
"Sep 2, 2026 3:06:41 PM",NetworkSignatureInspected,111.53.72.251,61651,,,,
"Sep 2, 2026 3:06:45 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:13 PM",NetworkSignatureInspected,111.53.72.251,59501,,,,
"Sep 2, 2026 3:06:39 PM",NetworkSignatureInspected,111.53.72.251,61379,,,,
"Sep 2, 2026 3:06:37 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 3:06:51 PM",NetworkSignatureInspected,111.53.72.251,62207,,,,
"Sep 2, 2026 3:06:59 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 3:06:43 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 3:06:45 PM",NetworkSignatureInspected,111.53.72.251,61677,,,,
"Sep 2, 2026 3:06:57 PM",IcmpConnectionInspected,10.2.0.23,,,Icmp,,
"Sep 2, 2026 3:06:49 PM",NetworkSignatureInspected,111.53.72.251,61941,,,,
"Sep 2, 2026 3:06:55 PM",NetworkSignatureInspected,111.53.72.251,62467,,,,
"Sep 2, 2026 3:06:57 PM",NetworkSignatureInspected,111.53.72.251,62734,,,,
"Sep 2, 2026 3:06:51 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:35 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:06:35 PM",NetworkSignatureInspected,111.53.72.251,61123,,,,
"Sep 2, 2026 3:07:01 PM",ConnectionAcknowledged,20.184.175.1,443,,TcpV4,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NetworkSignatureInspected,111.53.72.251,62754,,,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:01 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:12 PM",NetworkSignatureInspected,111.53.72.251,63554,,,,
"Sep 2, 2026 3:07:06 PM",InboundConnectionAccepted,205.210.31.30,62240,,Tcp,network service,svchost.exe
"Sep 2, 2026 3:07:08 PM",NetworkSignatureInspected,111.53.72.251,63290,,,,
"Sep 2, 2026 3:07:14 PM",NetworkSignatureInspected,111.53.72.251,63822,,,,
"Sep 2, 2026 3:07:03 PM",NetworkSignatureInspected,111.53.72.251,63031,,,,
"Sep 2, 2026 3:07:18 PM",NetworkSignatureInspected,111.53.72.251,63845,,,,
"Sep 2, 2026 3:07:05 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:22 PM",NetworkSignatureInspected,111.53.72.251,64110,,,,
"Sep 2, 2026 3:07:28 PM",NetworkSignatureInspected,111.53.72.251,64647,,,,
"Sep 2, 2026 3:07:20 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:24 PM",NetworkSignatureInspected,111.53.72.251,64378,,,,
"Sep 2, 2026 3:07:30 PM",NetworkSignatureInspected,111.53.72.251,64916,,,,
"Sep 2, 2026 3:07:24 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:24 PM",HttpConnectionInspected,10.2.0.23,135,,Tcp,,
"Sep 2, 2026 3:07:36 PM",NetworkSignatureInspected,111.53.72.251,65226,,,,
"Sep 2, 2026 3:07:34 PM",NetworkSignatureInspected,111.53.72.251,64953,,,,
"Sep 2, 2026 3:07:36 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:44 PM",NetworkSignatureInspected,111.53.72.251,49375,,,,
"Sep 2, 2026 3:07:38 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:50 PM",NetworkSignatureInspected,111.53.72.251,49686,,,,
"Sep 2, 2026 3:07:46 PM",NetworkSignatureInspected,111.53.72.251,49650,,,,
"Sep 2, 2026 3:07:40 PM",NetworkSignatureInspected,111.53.72.251,65487,,,,
"Sep 2, 2026 3:07:50 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:52 PM",NetworkSignatureInspected,111.53.72.251,49956,,,,
"Sep 2, 2026 3:07:56 PM",NetworkSignatureInspected,111.53.72.251,50216,,,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:54 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:00 PM",NetworkSignatureInspected,111.53.72.251,50480,,,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:04 PM",NetworkSignatureInspected,111.53.72.251,50749,,,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:07:58 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:06 PM",NetworkSignatureInspected,111.53.72.251,50774,,,,
"Sep 2, 2026 3:08:06 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:09 PM",ConnectionSuccess,13.89.179.15,443,,Tcp,system,mpdefendercoreservice.exe
"Sep 2, 2026 3:08:10 PM",NetworkSignatureInspected,111.53.72.251,51048,,,,
"Sep 2, 2026 3:08:12 PM",NetworkSignatureInspected,111.53.72.251,51306,,,,
"Sep 2, 2026 3:08:18 PM",NetworkSignatureInspected,111.53.72.251,51856,,,,
"Sep 2, 2026 3:08:12 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:16 PM",NetworkSignatureInspected,111.53.72.251,51576,,,,
"Sep 2, 2026 3:08:19 PM",ConnectionSuccess,20.190.190.132,443,,Tcp,system,svchost.exe
"Sep 2, 2026 3:08:20 PM",ConnectionSuccess,20.42.65.94,443,v10.events.data.microsoft.com,Tcp,system,svchost.exe
"Sep 2, 2026 3:08:20 PM",ConnectionAcknowledged,20.190.190.132,443,,TcpV4,,
"Sep 2, 2026 3:08:22 PM",NetworkSignatureInspected,111.53.72.251,51881,,,,
"Sep 2, 2026 3:08:20 PM",SslConnectionInspected,20.190.190.132,443,,Tcp,,
"Sep 2, 2026 3:08:24 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:26 PM",NetworkSignatureInspected,111.53.72.251,52150,,,,
"Sep 2, 2026 3:08:28 PM",NetworkSignatureInspected,111.53.72.251,52413,,,,
"Sep 2, 2026 3:08:26 PM",NtlmAuthenticationInspected,10.2.0.23,445,,Tcp,,
"Sep 2, 2026 3:08:34 PM",NetworkSignatureInspected,111.53.72.251,52955,,,,
"Sep 2, 2026 3:08:38 PM",NetworkSignatureInspected,111.53.72.251,52986,,,,
